,url,start_time,end_time,class_label
505,T9axZD9birU, 20.000, 30.000,Animal
506,fBNCTuEgKk0, 170.000, 180.000,Animal
507,MAW3rb2evR4, 20.000, 30.000,Animal
508,3egHBqq7ia4, 30.000, 40.000,Animal
509,fhiuiseEq0s, 110.000, 120.000,Animal
510,mhmh7EyYI8I, 70.000, 80.000,Animal
511,DMXG4sUGONU, 30.000, 40.000,Animal
512,2FZRNzNXEts, 3.000, 13.000,Animal
513,bvQ7XFnUqbc, 0.000, 10.000,Animal
514,nESFio3JNH0, 10.000, 20.000,Animal
515,A2v_r7XVVwE, 30.000, 40.000,Animal
516,oicHp-xbn6Q, 30.000, 40.000,Animal
517,_eE8LwV_u5U, 70.000, 80.000,Animal
518,JkrtQAvBCwQ, 70.000, 80.000,Animal
519,VWsuZcD0Vww, 80.000, 90.000,Animal
520,j__apX9k6yI, 120.000, 130.000,Animal
521,Nng-iN9i3p0, 30.000, 40.000,Animal
522,7_AGu8-0ums, 30.000, 40.000,Animal
523,L7dCV_O21Sw, 0.000, 10.000,Animal
524,2l0BcqqUwc4, 140.000, 150.000,Animal
525,bmTKlb9x9BY, 30.000, 40.000,Animal
526,79fm_gFB3sg, 190.000, 200.000,Animal
527,-HgUFusTA1w, 20.000, 30.000,Animal
528,7eeIBTfeUkQ, 11.000, 21.000,Animal
529,zj7DFqZJ0x0, 10.000, 20.000,Animal
530,9YaXnvNiI-Q, 10.000, 20.000,Animal
531,Cl4klta0SZk, 30.000, 40.000,Animal
532,SLuy-ZOUSRA, 15.000, 25.000,Animal
533,SfkNgpp6wGc, 0.000, 10.000,Animal
534,UmktY7QuhZ0, 60.000, 70.000,Animal
535,ESMXYy0WoVc, 27.000, 37.000,Animal
536,br5zxIeka1E, 0.000, 10.000,Animal
537,K42RTYgZSBo, 0.000, 10.000,Animal
538,66ou6nJPdrk, 30.000, 40.000,Animal
539,q_k6UVLUtgw, 30.000, 40.000,Animal
540,tOIozICYKaA, 20.000, 30.000,Animal
541,GCGr-IE2E4Q, 0.000, 10.000,Animal
542,nW3tjWtSHWM, 130.000, 140.000,Animal
543,C848qgjk8Sc, 0.000, 8.000,Animal
544,QYQvPofLYOA, 30.000, 40.000,Animal
545,MB4gME-QUU8, 20.000, 30.000,Animal
546,S5XuQkv5zj4, 20.000, 30.000,Animal
547,P_A8QbV0pdA, 0.000, 10.000,Animal
548,vCpH54e5N9Q, 70.000, 80.000,Animal
549,qGaHXjF-XLo, 20.000, 30.000,Animal
550,_XEpXJeDp6E, 30.000, 40.000,Animal
551,oyyz8RXtZ98, 0.000, 10.000,Animal
552,ZeX8TM8chMo, 60.000, 70.000,Animal
553,3I1uGmXHki0, 50.000, 60.000,Animal
554,4dgXF8R-y1o, 10.000, 20.000,Animal
555,7cG4exiU-Qw, 20.000, 30.000,Animal
556,kaDI1fBb3Lc, 30.000, 40.000,Animal
557,uLhwpEPj5_M, 90.000, 100.000,Animal
558,uS6Ge7QE9mE, 140.000, 150.000,Animal
559,-2kErLFAk5k, 30.000, 40.000,Animal
560,PptZ6ZsvwqA, 0.000, 5.000,Animal
561,8B0fnWSFtyQ, 10.000, 20.000,Animal
562,-Vi2oRe-3qo, 16.000, 26.000,Animal
563,6_SjOIuuv4g, 140.000, 150.000,Animal
564,2LuiJZkETGM, 25.000, 35.000,Animal
565,7mXxL-YyVrU, 30.000, 40.000,Animal
566,b3hqAGmY3Ks, 0.000, 10.000,Animal
567,k4Y5qQ4DWX4, 120.000, 130.000,Animal
568,mwuPhRf3TMo, 70.000, 80.000,Animal
569,ywaLY54kqG8, 10.000, 20.000,Animal
570,zN53YAwStxU, 30.000, 40.000,Animal
571,z7pswG0K5P0, 0.000, 10.000,Animal
572,854_fS3aYK8, 10.000, 20.000,Animal
573,nWEbiJc6zxc, 5.000, 15.000,Animal
574,oPX5xepVbzg, 30.000, 40.000,Animal
575,MwQmec90XMQ, 20.000, 30.000,Animal
576,HJtcPeZBJJg, 130.000, 140.000,Animal
577,m_PcVhBeeOg, 450.000, 460.000,Animal
578,L3s9F32NLW0, 40.000, 50.000,Animal
579,F461B13V3dE, 20.000, 30.000,Animal
580,oWoeqzFF79g, 0.000, 10.000,Animal
581,CR6QUeaFM5I, 30.000, 40.000,Animal
582,X21WQpBqKRc, 190.000, 200.000,Animal
583,R5g8XUA_R0U, 10.000, 20.000,Animal
584,6Rzi4c8TLSs, 0.000, 10.000,Animal
585,vkZQ3qgtbhw, 0.000, 10.000,Animal
586,42BLhVF_eLI, 30.000, 40.000,Animal
587,_nbpEdv5Zg8, 30.000, 40.000,Animal
588,1zYsKe5HhsQ, 21.000, 31.000,Animal
589,pV8AltZVq_Q, 10.000, 20.000,Animal
590,PbNcxvYQ2k8, 0.000, 10.000,Animal
591,1zNJdPBfkpw, 30.000, 40.000,Animal
592,7R5XN53DgDE, 160.000, 170.000,Animal
593,b9yV-NEmGxY, 3.000, 13.000,Animal
594,Eto6eVBSom8, 40.000, 50.000,Animal
595,EGTwJsZ4Jw8, 0.000, 10.000,Animal
596,gRi0-hqHqB4, 10.000, 20.000,Animal
597,EQF0QsGh3rs, 30.000, 40.000,Animal
598,fwI7YFgB5HM, 30.000, 40.000,Animal
599,pObE9MzGnX4, 30.000, 40.000,Animal
600,WMrVEx0Co-A, 10.000, 20.000,Animal
601,xZaOAMYYU6k, 30.000, 40.000,Animal
602,5-R8zaohZrU, 10.000, 20.000,Animal
603,Fvq1pdaqVz8, 150.000, 160.000,Animal
604,aYUbwIFvWhc, 100.000, 110.000,Animal
605,vsUWEcjiaFQ, 20.000, 30.000,Animal
606,bSWr1zdB1fk, 140.000, 150.000,Animal
607,dwkqaqRqhXo, 0.000, 10.000,Animal
608,f6fh7SBRQxw, 60.000, 70.000,Animal
609,F8JE5w33QqE, 30.000, 40.000,Animal
610,9HO6vSAPu1s, 50.000, 60.000,Animal
611,pQEVnoHpxyM, 8.000, 18.000,Animal
612,n4gRGOpV0wU, 30.000, 40.000,Animal
613,xXy7vA_evTc, 40.000, 50.000,Animal
614,Ja-OJ1T586E, 30.000, 40.000,Animal
615,MA1GGdknyiA, 15.000, 25.000,Animal
616,07RqWEmSIzA, 30.000, 40.000,Animal
617,scp3pllAlvA, 380.000, 390.000,Animal
618,6iwOOiYQAt0, 40.000, 50.000,Animal
619,WnJ3UJcaiHs, 20.000, 30.000,Animal
620,bxBMGkT-AMc, 30.000, 40.000,Animal
621,osyuWOJtdh4, 220.000, 230.000,Animal
622,q5c-lbC_8sw, 170.000, 180.000,Animal
623,jnaiC60Q89Y, 0.000, 10.000,Animal
624,eOPkfM7vLHY, 30.000, 40.000,Animal
625,7RcLFkjBL4s, 30.000, 40.000,Animal
626,p36Cvgi8oxM, 10.000, 20.000,Animal
627,cOCvrRkr7Dc, 10.000, 20.000,Animal
628,hbgUimJCC7c, 90.000, 100.000,Animal
629,6uBOJYr8s3M, 30.000, 40.000,Animal
630,GmetnCLxFHE, 40.000, 50.000,Animal
631,FqkwnR7wLNA, 10.000, 20.000,Animal
632,GyMdRgerMuM, 180.000, 190.000,Animal
633,HV346cLZxpA, 30.000, 40.000,Animal
634,mxIX48lSkCY, 0.000, 10.000,Animal
635,9-e_Ior0i9U, 40.000, 50.000,Animal
636,wjlv5YG6XSM, 20.000, 30.000,Animal
637,B9s7xhvx3po, 200.000, 210.000,Animal
638,M4RRSUuUHOo, 30.000, 40.000,Animal
639,G0Br3s5ChFE, 29.000, 39.000,Animal
640,LAhLwYY8HVc, 10.000, 20.000,Animal
641,DUYvM00rCWs, 190.000, 200.000,Animal
642,YwwxKAuWw2o, 10.000, 20.000,Animal
643,WJedwS3KcSc, 40.000, 50.000,Animal
644,Z7Y-j0k59R0, 120.000, 130.000,Animal
645,K5h_HPK2j3Q, 60.000, 70.000,Animal
646,Dp1BJey9Htw, 15.000, 25.000,Animal
647,D2eA6gM5Kl0, 20.000, 30.000,Animal
648,NU0uTFhieh4, 100.000, 110.000,Animal
649,4Zcfo6EtDww, 30.000, 40.000,Animal
650,sJ-PIQN4uZ4, 20.000, 30.000,Animal
651,2WjZeqjV-dc, 30.000, 40.000,Animal
652,ziYY8UqOSc0, 40.000, 50.000,Animal
653,bZ48LAiHUMc, 30.000, 40.000,Animal
654,BuD3zqP1TbU, 60.000, 70.000,Animal
655,wL5SGdIGzJg, 30.000, 40.000,Animal
656,9KuT6SOwobY, 0.000, 10.000,Animal
657,iwBoTThL5CY, 40.000, 50.000,Animal
658,HJ_bOoTjoLg, 0.000, 10.000,Animal
659,5hfG8Q8isgw, 20.000, 30.000,Animal
660,-fGimNfFXZ0, 110.000, 120.000,Animal
661,4dDQq_dDp0k, 30.000, 40.000,Animal
662,BZPKBsweW0k, 30.000, 40.000,Animal
663,PSIuxum1MmA, 20.000, 30.000,Animal
664,BGoSFqLfyvI, 40.000, 50.000,Animal
665,5IBKetcg0dA, 17.000, 27.000,Animal
666,8QSJw4MEMo0, 30.000, 40.000,Animal
667,fjO08lq8jvI, 23.000, 33.000,Animal
668,fgmjEJTB8tY, 0.000, 10.000,Animal
669,T0QzdEyRLxU, 120.000, 130.000,Animal
670,zmEn8J-40xk, 30.000, 40.000,Animal
671,k3xhjdmgVKs, 150.000, 160.000,Animal
672,VLlFL1X-zCI, 40.000, 50.000,Animal
673,fn8Sk10EfjI, 0.000, 10.000,Animal
674,4JyAaW9BKLA, 40.000, 50.000,Animal
675,ZViusKcjPSM, 100.000, 110.000,Animal
676,KhFX2geRbq8, 10.000, 20.000,Animal
677,Uwl7eDtJUng, 10.000, 20.000,Animal
678,2mHHDwuCTkw, 30.000, 40.000,Animal
679,SOGa62h7OOE, 0.000, 10.000,Animal
680,KF8g8CRVeJs, 60.000, 70.000,Animal
681,VG1g7DHnrrI, 40.000, 50.000,Animal
682,MDf3YtBJPsE, 0.000, 10.000,Animal
683,0ylf1enGlGw, 30.000, 40.000,Animal
684,tlAHe_44lkk, 20.000, 30.000,Animal
685,ZIXlq-k3n2A, 30.000, 40.000,Animal
686,Wa9T9k99q0k, 80.000, 90.000,Animal
687,xf__PmLYyWk, 90.000, 100.000,Animal
688,oCSQXeV8Tto, 0.000, 10.000,Animal
689,J95NdNFCfIo, 0.000, 10.000,Animal
690,jDbKL2z3anU, 2.000, 12.000,Animal
691,zOt0JjGsKXk, 26.000, 36.000,Animal
692,mrp144e8oa8, 120.000, 130.000,Animal
693,QJfX28qabPQ, 30.000, 40.000,Animal
694,XK2bu9L3BjI, 10.000, 20.000,Animal
695,003rzyxtg4k, 30.000, 40.000,Animal
696,3nWeAosWK40, 20.000, 30.000,Animal
697,EDgPPRBRiQg, 5.000, 15.000,Animal
698,30D1aU785Gg, 30.000, 40.000,Animal
699,1ULogjMYnIY, 10.000, 20.000,Animal
700,X4Oaf-8MGnU, 20.000, 30.000,Animal
701,CpsukJiJtm8, 60.000, 70.000,Animal
702,WdbasOqEjuM, 100.000, 110.000,Animal
703,nSLcP9x2xAw, 10.000, 20.000,Animal
704,VexYrU4cWb0, 180.000, 190.000,Animal
705,GCEuRMmN3g4, 40.000, 50.000,Animal
706,VkBGDuqvJLI, 100.000, 110.000,Animal
707,sjOB9gYVabI, 20.000, 30.000,Animal
708,hI85pEeELDs, 40.000, 50.000,Animal
709,5qcEONb4qBg, 10.000, 20.000,Animal
710,-YpovYcGB4I, 12.000, 22.000,Animal
711,DNwpBx96Bj4, 150.000, 160.000,Animal
712,1arSPnd-2To, 13.000, 23.000,Animal
713,0ci1CBWfupo, 20.000, 30.000,Animal
714,RmzqFODP-iM, 30.000, 40.000,Animal
715,SyjW1FOXtOU, 30.000, 40.000,Animal
716,NqcaFM7nSXY, 290.000, 300.000,Animal
717,vUOLuFBMJvE, 0.000, 10.000,Animal
718,Izr_klbqfEY, 440.000, 450.000,Animal
719,bX4RIY6WgDE, 0.000, 10.000,Animal
720,kp5eOX4KAso, 0.000, 8.000,Animal
721,0TtXBqV6zLU, 0.000, 10.000,Animal
722,ZXxK_UoJ8aQ, 50.000, 60.000,Animal
723,uW6EAoVFAi4, 30.000, 40.000,Animal
724,na7QbXDaRGk, 0.000, 4.000,Animal
725,3WgJuCTqHCM, 30.000, 40.000,Animal
726,ov4HAYnjuh0, 20.000, 30.000,Animal
727,nNEIVTSmy1s, 40.000, 50.000,Animal
728,jnRq4Ri91bM, 30.000, 40.000,Animal
729,lNa1Eu3fJoM, 290.000, 300.000,Animal
730,Xw-7lzXN-FA, 130.000, 140.000,Animal
731,0EhgN4lxldU, 30.000, 40.000,Animal
732,--nZlHfGCD0, 18.000, 28.000,Animal
733,Zo4m4VRKPLE, 200.000, 210.000,Animal
734,mwGs5oyritI, 10.000, 20.000,Animal
735,HOJ936bbVe8, 90.000, 100.000,Animal
736,MzZO_oLeX40, 430.000, 440.000,Animal
737,Jd-o27rHHeo, 280.000, 290.000,Animal
738,ksXDZ078i8k, 230.000, 240.000,Animal
739,qW7tldZZliU, 30.000, 40.000,Animal
740,5bCDUoviBys, 14.000, 24.000,Animal
741,OkFNmmae27g, 0.000, 10.000,Animal
742,4P36nGEVI10, 60.000, 70.000,Animal
743,rpi3y8s5_2k, 20.000, 30.000,Animal
744,BEHg-j0dS1s, 0.000, 10.000,Animal
745,RP7jo-SztXM, 40.000, 50.000,Animal
746,JLa6PSbC8S4, 170.000, 180.000,Animal
747,-UO-VsbGrmI, 0.000, 10.000,Animal
748,2swvx975qSY, 0.000, 10.000,Animal
749,r3stBPs_5IU, 10.000, 20.000,Animal
750,FUQNBbrLto8, 210.000, 220.000,Animal
751,k7RQH2Mh_kY, 70.000, 80.000,Animal
752,Umyx9TCiAS0, 10.000, 20.000,Animal
753,KThxLGPaO1I, 520.000, 530.000,Animal
754,yml_CwgBexI, 0.000, 10.000,Animal
755,9Y6BKKPbf4g, 20.000, 30.000,Animal
756,J7MvLJSIy8s, 130.000, 140.000,Animal
757,lrKc_rot2Kc, 0.000, 10.000,Animal
758,1OhGRN9OzdM, 19.000, 29.000,Animal
759,S-H2lB8zy58, 10.000, 20.000,Animal
760,6TNvAZBwdd4, 25.000, 35.000,Animal
761,z_AdYCmrwNc, 40.000, 50.000,Animal
762,Sav0gl0T1wQ, 30.000, 40.000,Animal
763,Wp5rmLON_2w, 350.000, 360.000,Animal
764,HoB5_0lcPQg, 160.000, 170.000,Animal
765,chiC0eyeahE, 0.000, 10.000,Animal
766,Db7gU0csnzk, 110.000, 120.000,Animal
767,bXa7pWK8Hqk, 20.000, 30.000,Animal
768,9fWDg1p2Ya4, 130.000, 140.000,Animal
769,hcej2tox9os, 10.000, 20.000,Animal
770,qKnhA_B5xbA, 10.000, 20.000,Animal
771,2WCDcGxIRbs, 0.000, 6.000,Animal
772,Trx7rsx5Ib4, 80.000, 90.000,Animal
773,rK8z8HDsltw, 30.000, 40.000,Animal
774,uJWLajZCXzw, 20.000, 30.000,Animal
775,E4mMnW9uQDI, 40.000, 50.000,Animal
776,KibkO30TIGQ, 30.000, 40.000,Animal
777,J7yLnBWqWbI, 80.000, 90.000,Animal
778,zPNC_aetrwM, 170.000, 180.000,Animal
779,LLX_m_3YSSw, 20.000, 30.000,Animal
780,c0rl4y4MulI, 90.000, 100.000,Animal
781,k8Sk9q9PEdY, 60.000, 70.000,Animal
782,WU2ClAOkJLw, 10.000, 20.000,Animal
783,6Kgg2p18SRc, 30.000, 40.000,Animal
784,fzXOua2MgT4, 10.000, 20.000,Animal
785,36GUNA0hRGo, 1.000, 11.000,Animal
786,r7qSZiWs_TI, 590.000, 600.000,Animal
787,Hu8lOmBvmo8, 30.000, 40.000,Animal
788,G8BSfIQcDI0, 120.000, 130.000,Animal
789,FZM29E2WwjE, 30.000, 40.000,Animal
790,EXlA54WYHk4, 180.000, 190.000,Animal
791,ZIT_mzZ5xUQ, 20.000, 30.000,Animal
792,gn3_aUfG9_c, 15.000, 25.000,Animal
793,t99pM7SE9CQ, 310.000, 320.000,Animal
794,ryhfFTwVX1M, 30.000, 40.000,Animal
795,aUe2yoilTmk, 360.000, 370.000,Animal
796,kciqL6gtnO0, 30.000, 40.000,Animal
797,QaG_3k0JKhI, 100.000, 110.000,Animal
798,rhOqmFIY7uo, 30.000, 40.000,Animal
799,qAIC4MP2gf0, 30.000, 40.000,Animal
800,L_EvtzX2zjk, 0.000, 9.000,Animal
801,1kRZ_WB7aIg, 70.000, 80.000,Animal
802,Ahs1DdkEKjI, 130.000, 140.000,Animal
803,Pdjb42VC6ks, 90.000, 100.000,Animal
804,GAEIPSsH29I, 380.000, 390.000,Animal
805,8ScH2ZQ1QLA, 30.000, 40.000,Animal
806,CVzj9TTaB5I, 480.000, 490.000,Animal
807,jMOKKHkmDQY, 0.000, 10.000,Animal
808,OWbtxdq5rvQ, 30.000, 40.000,Animal
809,MTGtYTqJi0Y, 0.000, 10.000,Animal
810,0eNfQDAbn_Y, 20.000, 30.000,Animal
811,7jjI9IkUDeo, 250.000, 260.000,Animal
812,QckmxGDDoOE, 0.000, 10.000,Animal
813,1yP7rUfrWvQ, 30.000, 40.000,Animal
814,WV_IUMYIvqc, 30.000, 40.000,Animal
815,7lLbVG85YcE, 30.000, 40.000,Animal
816,7Guwz54FF9U, 0.000, 10.000,Animal
817,yxHFCvTk4Ps, 20.000, 30.000,Animal
818,NoJUwB6fSUA, 90.000, 100.000,Animal
819,BLxnQtTxsew, 0.000, 10.000,Animal
820,TCkMaTLRpaM, 30.000, 40.000,Animal
821,dpf2YeIWE1g, 60.000, 70.000,Animal
822,kGWLHO7fS2I, 30.000, 40.000,Animal
823,a1svpvxVGGY, 0.000, 10.000,Animal
824,zL-itmOvYy8, 30.000, 40.000,Animal
825,ELt8omy-ZkM, 0.000, 10.000,Animal
826,STYQIhtp9Hc, 20.000, 30.000,Animal
827,aitcMDXJqW4, 140.000, 150.000,Animal
828,auFevFX79zs, 30.000, 40.000,Animal
829,13QUBj_VlIc, 25.000, 35.000,Animal
830,nqqjK-1aIOk, 19.000, 29.000,Animal
831,Nq3Q08-yvKU, 50.000, 60.000,Animal
832,ilhly3KYmgI, 10.000, 20.000,Animal
833,Jh4pzAqHOv8, 70.000, 80.000,Animal
834,ErIN_2Z6hPc, 10.000, 20.000,Animal
835,mgppZm_CPyo, 7.000, 17.000,Animal
836,zz8hlLcjIbQ, 200.000, 210.000,Animal
837,EHbKmMaz504, 40.000, 50.000,Animal
838,jw4Ii1RWVdE, 100.000, 110.000,Animal
839,8RUjJEYIC6Q, 110.000, 120.000,Animal
840,9XUnns8IVk8, 20.000, 30.000,Animal
841,9agE8s-KegQ, 60.000, 70.000,Animal
842,K0rFc6_p5zo, 470.000, 480.000,Animal
843,KVxLNJF7GzM, 250.000, 260.000,Animal
844,BUlIHZ_NIhA, 290.000, 300.000,Animal
845,Baue01N86wE, 10.000, 20.000,Animal
846,8bk8vLLbG8I, 30.000, 40.000,Animal
847,A7svns5qSlk, 50.000, 60.000,Animal
848,rGLmQdWDoZE, 26.000, 36.000,Animal
849,69WiVkdxJUA, 270.000, 280.000,Animal
850,fSmUg3X48HI, 100.000, 110.000,Animal
851,XB3AwKoJYss, 140.000, 150.000,Animal
852,M0EaTS9sQgg, 20.000, 30.000,Animal
853,gnNWeeFEZ1U, 30.000, 40.000,Animal
854,Y259Ah-wT3g, 0.000, 10.000,Animal
855,YOeY2NVh_N0, 10.000, 20.000,Animal
856,RMYZ8A_k19o, 10.000, 20.000,Animal
857,aPYhlfOodsY, 20.000, 30.000,Animal
858,1J4UzUIZ3KI, 100.000, 110.000,Animal
859,DAa3RlRYqus, 0.000, 10.000,Animal
860,kRZbKcY3C8E, 30.000, 40.000,Animal
861,DCdCp8pF8ts, 30.000, 40.000,Animal
862,ihdcvUq-LxU, 100.000, 110.000,Animal
863,-4ROHZMW7t0, 5.000, 15.000,Animal
864,UNknq82yJE8, 17.000, 27.000,Animal
865,ABQwPis0LM4, 50.000, 60.000,Animal
866,_buUyR05xZU, 520.000, 530.000,Animal
867,Eqk7u4b8nwI, 80.000, 90.000,Animal
868,yY0AWKGZPQo, 100.000, 110.000,Animal
869,fLSxsl-Ch5Y, 30.000, 40.000,Animal
870,SzI1oSSvvQ8, 50.000, 60.000,Animal
871,7ZxdSN-JSlg, 30.000, 40.000,Animal
872,QCOKHfSY2Uk, 60.000, 70.000,Animal
873,INqyFTv-ZRU, 10.000, 20.000,Animal
874,rdYE3Wm6jX8, 17.000, 27.000,Animal
875,1wTYC26te1E, 30.000, 40.000,Animal
876,conqLHLW9pE, 290.000, 300.000,Animal
877,j2ZWCwZh9LQ, 10.000, 20.000,Animal
878,OkIwz7jGSJw, 0.000, 10.000,Animal
879,MwCM3cwoAUw, 40.000, 50.000,Animal
880,xvr3Uqgmhc8, 10.000, 20.000,Animal
881,MNBo-uFQvXM, 20.000, 30.000,Animal
882,GmVUrqWgRgo, 0.000, 10.000,Animal
883,uuBS1zv-zDo, 30.000, 40.000,Animal
884,hccfY4VJjF4, 30.000, 40.000,Animal
885,2G78eZYwMH8, 30.000, 40.000,Animal
886,tV8500Inpw4, 140.000, 150.000,Animal
887,_H4zbRKvWH8, 10.000, 20.000,Animal
888,3KeUO_aA0Yo, 130.000, 140.000,Animal
889,ygTDx1KnhYI, 10.000, 20.000,Animal
890,nLVKQWQmiVA, 50.000, 60.000,Animal
891,zl9Iu-w678o, 30.000, 40.000,Animal
892,Eej7lBtUD50, 10.000, 20.000,Animal
893,4eT3-AMqr3o, 30.000, 40.000,Animal
894,Mqt9NteKs-0, 90.000, 100.000,Animal
895,GMvf33c9d84, 30.000, 40.000,Animal
896,MISZC5CZv0A, 40.000, 50.000,Animal
897,oOMtzQnKebw, 120.000, 130.000,Animal
898,hlj0pWmvBrk, 40.000, 50.000,Animal
899,-yktClBEgbk, 30.000, 40.000,Animal
900,1rPv2-OZLK4, 16.000, 26.000,Animal
901,bgcW7jnEvFc, 9.000, 19.000,Animal
902,6awcnOrH8yM, 260.000, 270.000,Animal
903,0mYhGFSi_B0, 450.000, 460.000,Animal
904,6nlfilJMlbo, 30.000, 40.000,Animal
905,2nudafav0P4, 110.000, 120.000,Animal
906,bnSE8NowpNw, 50.000, 60.000,Animal
907,-O9YjDNdcQo, 30.000, 40.000,Animal
908,3tYRzxxNcNI, 0.000, 10.000,Animal
909,tsHrpvUGhPg, 90.000, 100.000,Animal
910,czJFKQG6idU, 180.000, 190.000,Animal
911,yEjaVbGsltw, 23.000, 33.000,Animal
912,IASpcxeBWeY, 70.000, 80.000,Animal
913,-_JNLl_J-_A, 13.000, 23.000,Animal
914,1dsqWCnGqpQ, 30.000, 40.000,Animal
915,2doARKIAAnE, 380.000, 390.000,Animal
916,p7M3Fd1GflI, 0.000, 10.000,Animal
917,3XPVYM5dyfQ, 30.000, 40.000,Animal
918,4XHI4u7VidE, 30.000, 40.000,Animal
919,-XFzXxM8V5w, 180.000, 190.000,Animal
920,UAkJWa0Vowg, 40.000, 50.000,Animal
921,xHHvf3uJUWo, 0.000, 10.000,Animal
922,UGS4yCVAsV4, 20.000, 30.000,Animal
923,6HeBaLZO1oM, 0.000, 10.000,Animal
924,kUx8aw4t6aU, 570.000, 580.000,Animal
925,MoeIRpqYi-c, 10.000, 20.000,Animal
926,Oh1DR43tRSE, 60.000, 70.000,Animal
927,lxdwo6QlDA4, 0.000, 10.000,Animal
928,yDZw3kRfmx0, 30.000, 40.000,Animal
929,-5Vzl5XrIMc, 20.000, 30.000,Animal
930,116C4_1OP5I, 50.000, 60.000,Animal
931,wjojXcq8bj4, 10.000, 20.000,Animal
932,C3KtVSxSFbs, 60.000, 70.000,Animal
933,lYt-fs1PH8o, 50.000, 60.000,Animal
934,nAujGemnidE, 140.000, 150.000,Animal
935,5xTnWz440UM, 170.000, 180.000,Animal
936,7srW-W3FLiE, 24.000, 34.000,Animal
937,1_xewpKYwbM, 5.000, 15.000,Animal
938,xwJUplydiuw, 70.000, 80.000,Animal
939,lb005ASp7yM, 20.000, 30.000,Animal
940,G1f4rz4rYPo, 10.000, 20.000,Animal
941,VaQiPv6AVmc, 50.000, 60.000,Animal
942,Z8nY81cvJTU, 90.000, 100.000,Animal
943,dV-EoFGJphM, 0.000, 10.000,Animal
944,OTL42tllm24, 0.000, 4.000,Animal
945,wwiZfHyvoMY, 30.000, 40.000,Animal
946,ei0QPzFECz4, 30.000, 40.000,Animal
947,Ofmo0ljMQYQ, 70.000, 80.000,Animal
948,f8Yw_gOpE_Y, 30.000, 40.000,Animal
949,-tPtpv32DZw, 10.000, 20.000,Animal
950,yL-kJ8L2mmM, 50.000, 60.000,Animal
951,yqyRll_OPfo, 60.000, 70.000,Animal
952,3UjvVNXo91s, 30.000, 40.000,Animal
953,qNTYJ0WJrzo, 370.000, 380.000,Animal
954,CCxno0aceHU, 160.000, 170.000,Animal
955,oeeaS4HzaW8, 30.000, 40.000,Animal
956,dfMquN2A4zY, 110.000, 120.000,Animal
957,CzSpgDNDX-M, 7.000, 17.000,Animal
958,7pAfMUemzWQ, 100.000, 110.000,Animal
959,L3DXExXDRtM, 100.000, 110.000,Animal
960,VoTum4-Is_w, 30.000, 40.000,Animal
961,awxrHOpt-sE, 40.000, 50.000,Animal
962,-zXAV9pimB4, 30.000, 40.000,Animal
963,oDWj13xRAJ0, 27.000, 37.000,Animal
964,VvBaQJLAnfg, 0.000, 10.000,Animal
965,CQipkeSVIWc, 370.000, 380.000,Animal
966,mxbMRNfrlMQ, 190.000, 200.000,Animal
967,Hlxo0Llpac8, 30.000, 40.000,Animal
968,Zfx56BwjyHU, 10.000, 20.000,Animal
969,8-VRowMAVmw, 20.000, 30.000,Animal
970,OaLkABbyVOg, 0.000, 10.000,Animal
971,a83ERVOr3xg, 30.000, 40.000,Animal
972,2mRlrIF5cxo, 30.000, 40.000,Animal
973,xb59FyD0Bv0, 70.000, 80.000,Animal
974,vxUZLDaKFdk, 10.000, 20.000,Animal
975,MJw9CObNir4, 60.000, 70.000,Animal
976,eLsDausi2f8, 210.000, 220.000,Animal
977,TWwI1PVx5Tk, 0.000, 10.000,Animal
978,SgtTcSdURgQ, 250.000, 260.000,Animal
979,8XocHQ6KR54, 260.000, 270.000,Animal
980,SrJRt_z_UfY, 50.000, 60.000,Animal
981,B5ycpI0dwLw, 30.000, 40.000,Animal
982,-3Ogirh4dRY, 30.000, 40.000,Animal
983,kmJm_Hravg4, 20.000, 30.000,Animal
984,hhAkKXt-fZo, 230.000, 240.000,Animal
985,ZTZwsFDBEkE, 40.000, 50.000,Animal
986,aoNt0dlHj3A, 10.000, 20.000,Animal
987,DYDSwXTnAT8, 20.000, 30.000,Animal
988,6TXkkrccJp8, 30.000, 40.000,Animal
989,ZmXh0wGzV2Y, 10.000, 20.000,Animal
990,jUhYkUB09Sw, 90.000, 100.000,Animal
991,F-DGYKtIkQ4, 20.000, 30.000,Animal
992,H7kjPqVRZJ4, 10.000, 20.000,Animal
993,zkhBdUgzJhc, 10.000, 20.000,Animal
994,lOAJ8WoRjKM, 80.000, 90.000,Animal
995,4nHiL-wA83U, 30.000, 40.000,Animal
996,dee9EhWNMjU, 10.000, 20.000,Animal
997,2OfOSeywnRI, 30.000, 40.000,Animal
998,zANkO4sClkk, 30.000, 40.000,Animal
999,PgklB4n1EbI, 40.000, 50.000,Animal
1000,_4VzLscV2mE, 60.000, 70.000,Animal
1001,cO9NZOtJaEU, 60.000, 70.000,Animal
1002,tmCqe75GY1c, 10.000, 20.000,Animal
1003,2ssHbrHakbo, 10.000, 20.000,Animal
1004,-hqM85LZw7c, 20.000, 30.000,Animal
1005,w40L6T9l01c, 30.000, 40.000,Animal
1006,-fKwciZMwKA, 90.000, 100.000,Animal
1007,ihrWp947sqI, 20.000, 30.000,Animal
1008,Ahv_pa4iVSo, 50.000, 60.000,Animal
1009,ZVlZro7vrxw, 30.000, 40.000,Animal
